id,old_split,split,group_id,category,label_text,label_img,label_combo,source,source_family,source_item_id,template_parent_id,text_hash,image_path_key,image_sha256,image_dhash,image_url_hash,image_prompt_hash,image_description_hash,is_msts,image_found
A_ext_0057,train,train,G0058,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0057,A_ext_0057,6307de970f9d88df99bebafc37f6398a7469697dde74405aeb492c1bef928c24,dataset/images/A_ext_0057.jpg,fc350c4bb21d9b2d3ca2f8ec673658b4b54357debf58059e3f129a7e4b9eb6b0,dcfcf6fee8c284c4,008be1859e7a237b1a3e1646b3b9c7756b603f6f2da5894ef24cc2e2759aff3c,,,False,True
A_ext_0058,val,val,G0059,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0058,A_ext_0058,b9166e5e92e314f66da5114449fa3d8eb99a2fcced752df5aae4f8bab01a7d5f,dataset/images/A_ext_0058.jpg,ab76abf16b823fe1f9106d1c5f29660625149bb8bd57b1e3766cf0338e84745d,dbf9f9f370cccccd,36174e2c46a6540688e2854196a643bac078e90c3db225e2c0b0de0b2018e381,,,False,True
A_ext_0059,train,train,G0060,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0059,A_ext_0059,b185b1df713ec88107557cb22510df277286ef35d47669d753886c810dddc00c,dataset/images/A_ext_0059.jpg,a29a8516b144824870316d53ca2134e361eb8a128c6a763a2b8b6f2815b74f56,1834c000040c0030,7672862982b36c0a9683f7115970f686369036fa4add9359fd19769d846929c6,,,False,True
A_ext_0060,train,train,G0061,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0060,A_ext_0060,7a887177167ce3316f8f8b1488eec315e9b09c163424a1ba0fa9c1ffc9845315,dataset/images/A_ext_0060.jpg,b8c6987b0b4c5de498a23d4936a33d91da983a4637832f52fb63eaf087d9a4fa,17d1951f78b9bc7f,ccd520a0e29bef79ee24e302d0c23ce377835fb7c558748a69b6567da6a2a415,,,False,True
A_ext_0061,train,train,G0062,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0061,A_ext_0061,27c1b074417ac8ac63e7565e53bdf955bf2a39394b3c2c9f07842b58d7788334,dataset/images/A_ext_0061.jpg,549e3c42eabf8c83f9c6220bc0cf02ef03f5e74703df27d312b7910fbaf2f4a8,6260ecb4b8c2c588,a26cbb63e14da95cf8f9fcdbca4bf8b62fadb30e7ef676a5386c7f9e7c079d43,,,False,True
A_ext_0062,val,val,G0063,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0062,A_ext_0062,428967fdbd31d2cbb039fe7d825d409f48824e14245327169bd92e8da193042c,dataset/images/A_ext_0062.jpg,7172b71f96036c3f3b4f314a12c1266913832bf48ef3de145b0de31e40ff428a,2064d9f8fc301296,974531087f6fdb40f0cc62c9e8bde5dce72ff52303a18910172ee5db0b298bf3,,,False,True
A_ext_0063,train,train,G0064,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0063,A_ext_0063,2705312f1702908bfc16b5353482d22c925fcbf14a8671fb8738c73cfa60a9e1,dataset/images/A_ext_0063.jpg,5dd5ec656dfe75171346b5470995ae2822522ecfe01d201b3a14b8f77280f410,0034dc444119969e,f5a5eaa4d0f1c86648864ff86db25e8b53bf0484f58af84dd9c12887cf19533d,,,False,True
A_ext_0064,train,train,G0065,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0064,A_ext_0064,6610a2bcf28c2e2d4d779c56cc3eaba6585f3e621f3e404ec72b2e7d5a0ff89c,dataset/images/A_ext_0064.jpg,b88c2346f32054a47573f890c9205fb7fef62c36a19262aed6e79a1a59dcbe67,c7e67c306044c686,c33499354174eeac24e524e611005987f387234ab62bdae524916a65c9b23fbc,,,False,True
A_ext_0065,train,train,G0066,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0065,A_ext_0065,a3af6597bb99017b68f541ee8d65027553b3dee5e67dd58368477d902bd3cfe9,dataset/images/A_ext_0065.jpg,12d164e93f1ac774fc163a18bc00cebc55d10d6519bfeb1828ad9fbb22394422,5c7c3c39595949cb,63b013dd5ba43c0c76adfdfa9160755e69fad0046184278688880fd1da167cbc,,,False,True
A_ext_0066,train,train,G0067,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0066,A_ext_0066,70e145627e076a26206dbc4bc4db76141375feb12b366b7dca58af07d4f42da2,dataset/images/A_ext_0066.jpg,fb7067e7afbf36b60db53a2ebf1838cb6c12ab03664bebdd4a3fd4aaa7acd329,d773e1e8c4f13399,9f7df141051de6a26b84dd3d7434ba27f3dedada6233fb670ed02bd79a04fb88,,,False,True
A_ext_0067,train,train,G0068,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0067,A_ext_0067,08d117df24e36c46a77b2c7fe04511f77cf5f43362d918f36df4ceb5e72d15a8,dataset/images/A_ext_0067.jpg,ef0efe09faf3da5f176dd0aff39b6c5211a7d85ef16f26d1668ca3b8e7797e6c,b07cf8f2d6b6724e,af981a7c64db5b29091b57e6c86e9197c900c54ae901f0c2243060dbb1cca401,,,False,True
A_ext_0068,test,test,G0069,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0068,A_ext_0068,7b4bdc401384b68c0a8e4baa2a9bf2fc74e29dfc9c32f6ba1672172869ee8d7c,dataset/images/A_ext_0068.jpg,d6fbdefd283db6e3dda0555e8fc083bcb0124d4b95f685af2ffda4c4ccfb1920,6b693946e4c00d1e,7cb2d7c34655b3fff03d4a3276e632224c226657c00a4553fb52bf7c5163e70d,,,False,True
A_ext_0069,train,train,G0070,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0069,A_ext_0069,dd592d02e004cd0e5eec2f675bd1bca22a789f3a67355fe20087b7bf4f30c33c,dataset/images/A_ext_0069.jpg,0a4fadaa128a2f2999e74c20a11e9e89dacee2b067b2f3cfecd1c8861f6a3db0,e1e777e2e4a6db5b,e346d61ad9b3000e6bb2c2dcb50f3018ad5dfb07197f6b397112ca495b546152,,,False,True
A_ext_0070,test,test,G0071,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0070,A_ext_0070,e95b8f3313e65969fd3de67e4a1034c365f09a59ae9fda46bc7b0d951976b8a3,dataset/images/A_ext_0070.jpg,c86a66b8df7d970f7a70493de63ba8ba850930f55415b0980558b1fd90546eae,03090828a8f236ee,809316bc1625a5de4441f57a9be21ba8da0f79bf7fc0994b37816f8d9e7c8244,,,False,True
A_ext_0071,val,val,G0072,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0071,A_ext_0071,7addef313600d77d44e60eeb95567a3d75d389c0b7f9657117d79225757dc453,dataset/images/A_ext_0071.jpg,074f8e6c065b5fbc42040dbc7dc2291e40b1ea41e955ee78d3c600290a3183d4,9070b0f8e090a1c3,840526ca2bb19123a53f47595c806299db709d1ecf6698888395860e0a1167e8,,,False,True
A_ext_0072,train,train,G0073,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0072,A_ext_0072,8864936080d96920e0c6b888a204cd241ef647d338c86fdaffd4489cad43408a,dataset/images/A_ext_0072.jpg,7c3ef26c558704808b8d3eda048758004c4d4fce41479b95ab532999cdcf3ef2,184f8c9878932628,b071a8e97ae02b0292a2ed5bc76abe2949e202854dc1a02acba2c9226089d6fc,,,False,True
A_ext_0073,test,test,G0074,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0073,A_ext_0073,25780fc07bd703b04dd8e732cfd97590b8d9a89c3677f6b5699dbc39c294b812,dataset/images/A_ext_0073.jpg,a01acf04196241c6063da16c13f87b3e8bc8074f3dd0c2fc496b61435e44ce6a,bef9f979bcbcde1d,0c926870a6155a5a4ec015817462f598800590a42e3b64a7f29e910423d89e70,,,False,True
A_ext_0074,train,train,G0075,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0074,A_ext_0074,00fa8db7b983dccd04569f4a38823599ff5061795213947f426d2a7f2c826537,dataset/images/A_ext_0074.jpg,a2a06a15726f210dbed24c47766fe0a69513642ea7f37c18d736e949bf62a1fd,daff6e3efc24605a,aeb6dec9c09a61a4b2a21a3b228c705f26c3947df212667ef2a5eabff0fc0d21,,,False,True
A_ext_0075,train,train,G0076,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0075,A_ext_0075,e4533faf8660a605bb024b4eb88f145fdbca157719b3b134c5c930ce47ec6577,dataset/images/A_ext_0075.jpg,51f2a46524253896fc6aba99384554bab09902ad7e399d04db24bd80a59b0501,a2d871e91a701099,e5bf931daccce71c8592de63d2d943deaf2a43ec7052c108831338bac74ba710,,,False,True
A_ext_0076,train,train,G0077,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0076,A_ext_0076,25cd4ea20e9e6870a0c0e907f9c97488b2c2e3eae0f0ef07551d6d3225e76d78,dataset/images/A_ext_0076.jpg,fba7466831e9b2677c83259a4af46feec7ba1cc4f86f1c8bb3583443abc586cb,48ac38198e3eb9f8,0bad3d033a14e712a22922fe93b98c4d858a1633a1d906f676b56b2ae18f084b,,,False,True
A_ext_0077,train,train,G0078,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0077,A_ext_0077,cc75137a49181d7daedeb2e824d6b72f6b1d7b5731c7e7de47c31c382ee1ee9d,dataset/images/A_ext_0077.jpg,1b17dcac6b60b63ad0948514cc5c18b4ae01441d0a96866336645f296e2900e3,366367c5c1e9e09f,2aae14dce298bcb20fb30f106c23d2613b7c803416ce455e2313d47a3716dd62,,,False,True
A_ext_0078,train,train,G0079,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0078,A_ext_0078,403dba7a41bc90940e19ab4557b3fa50ff9c7e114f8737f9b087527332c35832,dataset/images/A_ext_0078.jpg,f59aa8f5f5021f99d3d7a046b4eb2e7191af60537a6aa87ea8d748e47422030a,8e9c5d32c2cb3918,bf3d5fcfd3f995de92f8f611748792c7c62196f817491ef858b69b0bfa095e3d,,,False,True
A_ext_0079,val,val,G0080,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0079,A_ext_0079,a938b522b2c3e7d39cd5067c035cf25076606ae8ad718fb1530c33f294b3cdc7,dataset/images/A_ext_0079.jpg,e2b0cfe0cfba336a65d797581cfcf8c664d5802db28ffbeca3a874934a71226a,e2e29a3667533249,dfd8052890c27fe3421b1e4391cd0bd86ce770a1b9af2a28c7049e10d7ab89f1,,,False,True
A_ext_0080,train,train,G0081,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0080,A_ext_0080,673ba7eaa7bd8896098209806abcd461e1722fc7f53f0d628e84603ec1bad737,dataset/images/A_ext_0080.jpg,452ce643935d658e3384b0bc21aad15359fe870811b5db3adc5509d01b25e544,aebebc2869cfd6b6,0750cfc7fbd8c50db5caeddda82de38f7b2de2adfbf6f22a9b5a2bcf0e9f0225,,,False,True
A_ext_0081,train,train,G0082,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0081,A_ext_0081,607698134adafa9e14399658ad540eed8ea5e5b046871329128ceaed60b281ea,dataset/images/A_ext_0081.jpg,7756fc0206dd6bfd6a14d9cd4e496f8021862c820bd5a78f813ed181b32d0294,d8d8710d9571e08c,8ae64785d35f6ad0e8517a734e9f1ecf1ce1f21c973702104a4b6e6d009ced40,,,False,True
A_ext_0082,train,train,G0083,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0082,A_ext_0082,18d7ebe25c843061451301901430884081e1fb8b9811a0911976f34028601eb3,dataset/images/A_ext_0082.jpg,93962271ec8d901655ea9a476aef58e274849a4eeef9a8d32fa85eba2da44b36,d0a499c1e0e0d389,376dbd904c0faeb33727facd27c1af9eb97f01580c0b700d49c2ce1292240c9f,,,False,True
A_ext_0083,train,train,G0084,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0083,A_ext_0083,72b1865c3265ce94c9ad3a18f8f651860facfe4d50c11bd2d1560ddd73824f63,dataset/images/A_ext_0083.jpg,8d9196df517a760d91eca574abe9f8bb5964e6e9b0abaa524fcd3e7343a6f4dd,8e266410b226a380,ac2c4edf3e4a7e040899d031c1baf9faaf50a5fb09d37d8de671ab1085ed7530,,,False,True
A_ext_0084,train,train,G0085,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0084,A_ext_0084,f99fddd6c9316f9e09088bd04fe0de3d4b4631f84e262ea68c91a833df410c0e,dataset/images/A_ext_0084.jpg,9a06d68b1e67a79d383bd4621258122b9c1589e6a76f3e5ba320bb2a4979e9b4,c4e40c0e171bc6c6,4e37798750fd1ff3e3d0ef611e36eaa9ebde0e53b0c9e1d62e679f2022761e6f,,,False,True
A_ext_0085,train,train,G0086,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0085,A_ext_0085,3874a4c1015b18b582cc2dddae7f2e9766a13650ac84f0a3c1a1bfdf3438938e,dataset/images/A_ext_0085.jpg,4a556b767d9b620d6a69a8091eeb2406e93ea8ed505bd2a6188fc1925c6e4da2,6030c1d8782484cd,f981b112475aded1e993631974a720e7d77559c495d290094d76f1c5a9f46a2a,,,False,True
A_ext_0086,val,val,G0087,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0086,A_ext_0086,6f45fc98c94d7dac0720635242820b9efe801b4347cf5ea865dd2fa741d0cc0b,dataset/images/A_ext_0086.jpg,dadf1ca1f62c9790ca3c7687fbbb66882fc94794234c9ca199e23d0dbba2e79e,f3ed7c7831989dbc,c27b75522e047a7ab33f24a36d910d2420e817d696e223c49ea83cd5c3d5a26f,,,False,True
A_ext_0087,train,train,G0088,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0087,A_ext_0087,884db5c5b8442e07a33d42adcc42e1c54cc4eb42fc1bc3541c7b86fd8b0f633c,dataset/images/A_ext_0087.jpg,adef95f6a400c2acc330b17c1f09d1cc884aa48556a9b2267c7045530c6ede5a,21516c2d1f0b0f20,ddada6c0e3a90cf627e947186f324629e1559577865cd322ed1cf92cb1bd5558,,,False,True
A_ext_0088,train,train,G0089,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0088,A_ext_0088,14487f3d27a97cf4fcc8587396661f76c7c27248818689b55552c366fbab43b8,dataset/images/A_ext_0088.jpg,eeb31829122e260bd553f298f0354678502bc1c478f47607a3595789486092e7,c1c3db3023cecec2,de4f474b4b7a7c05e53b412d68cb6228e28cf65c3dff575a7d34632fb7f61ce6,,,False,True
A_ext_0089,train,train,G0090,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0089,A_ext_0089,0a22d943ff071c0db5c11e5e55289d506980f2ace0c89d1b85526877998cd338,dataset/images/A_ext_0089.jpg,5904eee7d45d05e6474f040220db763c7427754e81386919a289035fb11b5583,f173e3e070ec8b7b,31f38b20e3c1106e80d9c94cd6c59bcae988fce53a1a801f292711d976e5bb14,,,False,True
A_ext_0090,train,train,G0091,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0090,A_ext_0090,9fdcec8c1bef57dd7c5e16eb8df580c93b6b6f9cf6d56376e1e56ffb2606e915,dataset/images/A_ext_0090.jpg,96f1718533ebd432cb52e087d40e47b22b0b6e5f4666657c95440777626b0d2a,20820082b818f024,8f449a8df9cdcf2581dd4d5561b07249d2977075618e01e74d1230b7246b8cf1,,,False,True
A_ext_0091,train,train,G0092,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0091,A_ext_0091,e0710b5b3d4445004f29e4d3d9d3ef0afca9f3b856a6b1578b78b4523d3268ea,dataset/images/A_ext_0091.jpg,b2292cee4646b67d9379150b2a42489d38727a3d080eda947748e34d5f3fb81b,fafd91a06949f2f9,839d1308adefc1eeb27be8b17b506b907e26bd4a3ca32534fcf030fd9c403a66,,,False,True
A_ext_0092,test,test,G0093,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0092,A_ext_0092,13702f7bc169ecfb770a350f85068fb5df888371c4c5c9bfafb408ef59d3fd7f,dataset/images/A_ext_0092.jpg,bcdda2b2f8466458a3e29ad8d7b36a8887d4c8c9590b3ce3e09e5617181977ca,81ce63696961f1c3,11c6a2f2cffa97654f248525c36bb688d1312c95b6cbc8f0711833a62bcfc869,,,False,True
A_ext_0093,train,train,G0094,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0093,A_ext_0093,cf2ab6b97c0c736f07e5627085c093a4e8e0ed66538b1b56ce6294fdbd8c5be7,dataset/images/A_ext_0093.jpg,1404d87fb8ab362c727b091363792164709f28e767a61a6af5999b2ba9c67115,f098b0614f1ba7fe,60b661442329aa330a681e675b63a2abea1e649b9131a1ad912d1ee0f00cae1f,,,False,True
A_ext_0094,train,train,G0095,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0094,A_ext_0094,df5fccb67890256d25ccc2d526fa58a15635d732adfd0a24feec6c71832ad601,dataset/images/A_ext_0094.jpg,9ea15e68825332e32b8f818a9719a987662fe27be4e35387a352ba3d53ec85d7,3010980c66b29834,778b6a5737b488eb91dd112b5c3e0a83082f59af3cb841bbb0d1eb98a7b47fd9,,,False,True
A_ext_0095,train,train,G0096,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0095,A_ext_0095,55afaeec7d042eedc44ea8c692f00d8bc34cd0983ac440b99f6f062604cfab10,dataset/images/A_ext_0095.jpg,c7d1e5e8b59e7a95a0aae47680f92a86be6cc6441fd8ae6488d14564cb677898,0307271793152101,f45e80c9908c89d99db89ff3d0637fd243e2143a46d8c9b172bf04947685b188,,,False,True
A_ext_0096,train,train,G0097,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0096,A_ext_0096,42babbf4d7ed777d46692479ffcfd0400623287553a404d28ec35014bfc7c6dc,dataset/images/A_ext_0096.jpg,526922db42484c605f6ec286971037a52519a3e1e609b926cd9e8001ad93834c,64c8c066f6fe7ed1,8ff153425b01af19f33942d58cce44917cbdd7b15b020cedaa92701d447ad5d5,,,False,True
A_ext_0097,train,train,G0098,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0097,A_ext_0097,e52850704f3fb8ae9ca2d05ce5164206418fd2671dcfe5c2321bd05f66456447,dataset/images/A_ext_0097.jpg,8774b943d8c0d671b5407e82dc5c537a89934e70fc5e7a2c26f85650b57b6cf8,b87ca028263c767b,42cc035ffd7c826161dbd69f442ddf2df2f9297900138c121984e519ac31f24f,,,False,True
A_ext_0098,train,train,G0099,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0098,A_ext_0098,c78ddd88b090afd77d7742eb46904414427cc848e09e91c411f25329190a982a,dataset/images/A_ext_0098.jpg,9c3f60709c960a971e3a41dc9a784cd8edfe7149fd146a004ce99d6d905c5288,3ee5ce5376367f77,b26c70b03b4a607c515ad2323bdefea108e322698aa892772da428707ba297f1,,,False,True
A_ext_0099,train,train,G0100,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0099,A_ext_0099,3fcadf19669303970837c2b7ca11d6f311b12bae02cc15fc06eebf8a97371b57,dataset/images/A_ext_0099.jpg,01d13ba1889899e854f1ff06f8db6351ec0515d25a9ea1a29c71c2d9b46f85bf,2636bee5e5abd949,3bf4fd91b38f6bbe3da6b5de391292423348cc2c828588cbf4098dbc202dfc95,,,False,True
A_ext_0100,train,train,G0101,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0100,A_ext_0100,791cfe6f3b5a16f9d40a01d919d114fc64c0f23ff2e625df4d43483cce6e764a,dataset/images/A_ext_0100.jpg,29a1f4d31743a55716fef6616f8502cb66b11dbc0903440dcbf42a4391ace354,cda361c4866dcc70,61bc112218a7f4699153485f1cd33ed0374b8acaa66f51951e68e36cfdef3984,,,False,True
A_ext_0101,train,train,G0102,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0101,A_ext_0101,1cfa317de00d22cf85a2a64f030495b0da35c452c5dc3c000dc875c7af0660b8,dataset/images/A_ext_0101.jpg,136147404cd0876e6c6fd126327e55c1681b7d6f123fe81f06dbf78d8cbdef49,e7d1f1e1c1938c48,eda64da662c0d66f48cf9cb9d5f151803aab65ddd707f147104ecafa008ec010,,,False,True
A_ext_0102,val,val,G0103,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0102,A_ext_0102,59d2c6de475d0af3dc024827fba697bcd7eb389212ac0be80a4879eb301689d7,dataset/images/A_ext_0102.jpg,e0aedbdfa822f3bdcaeadf4f32d23996dc676602d3e4b4bd156558a31c6e1326,d87878509614f8f1,093c39ebbe154a2899c98b1b19de7a588a09fc584c558f93617c9b2d4135a296,,,False,True
A_ext_0103,train,train,G0104,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0103,A_ext_0103,4554dae02906e59f52a3afc378df8cd865612acfef7d49d716e27866ae4bb408,dataset/images/A_ext_0103.jpg,9b205ef06d34b93e57ebfc83a77310644086ddd7cc6dda7fbc5edad3aec13a62,942e6d03b3b5393a,6e55269a7437304c09ee5ff0f3ff25543bb1660e4219c42862287e8ee6ec3a9e,,,False,True
A_ext_0104,train,train,G0105,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0104,A_ext_0104,c006907da209a09ad6b3e560efd2c204b623a69b00122c3685d5b5f5ec84a5bc,dataset/images/A_ext_0104.jpg,94d62f9eed803d85f0e68eacb6d5b8ac2dd3f0debacfc26bb61e9786608d268b,809afa78cda484c9,3758cd8e246a82506f8b877907a82cd176a364bcd3a08c7c9d2a2504b110016c,,,False,True
A_ext_0105,val,val,G0106,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0105,A_ext_0105,d3788c9aff851a490b232423bf10f531629ee7ed2ee7be1876cc9e85474e3dda,dataset/images/A_ext_0105.jpg,f1f13d23c94a559e474abfbc57540a4ee4a1729f560b56879d058f4b95756d17,c1c69c9ebe7e268c,bdcaff93afe0c82f093779c1c946c0bbe4e2ab925b3356d62077ff7da57ac3a5,,,False,True
A_ext_0106,test,test,G0107,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0106,A_ext_0106,b6e34442ac3795703ef2bc3cc7fe316b341b84b679df53710218488d52133f4e,dataset/images/A_ext_0106.jpg,94db4a5536e7f497f0743c4dc207078c398aad8bc76f9eb6a1b4401fe0eeb310,c0d831f0841319c5,52365dfec87f40b5d4328b6cf1d368a89db82a1dffecfd6b495f49a81a6c602a,,,False,True
A_ext_0107,train,train,G0108,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0107,A_ext_0107,0aaba96968e490d67164b79b47dafd163a8d83cbe72618923fcf92effdd964a3,dataset/images/A_ext_0107.jpg,75096328b200a8caf1bf51c442c24a2e023164612ea65630af8e7ef0a1951e6a,0118678f9e611101,41c88f004d4f6cdc3c3157c3ec68380ec9a0ac2b7e1d3c8e63af3157f1a63443,,,False,True
A_ext_0108,train,train,G0109,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0108,A_ext_0108,1551971b3b163e10533d37c5b374751bf82950cc1b6aa7a8daaa77ad171447c1,dataset/images/A_ext_0108.jpg,89c0b8bee0be3b9f0ef23e9abfc7d9c81081fb60bb678a95435b6f0fef9d5467,e5e56868c8c5cec8,be9acbe5d3bacdc9a8b1e357c3d119aafdba1af4f048de9075fa647fbb470387,,,False,True
A_ext_0109,train,train,G0110,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0109,A_ext_0109,d26dc8defccb7ee2ce9baf48eb50d94438128908d3f77539a09f76bfaf25ce54,dataset/images/A_ext_0109.jpg,c7a083acb05aaefaac89cdfd216e6980cf578a2183583674fa2f233198673034,70692139383830c4,8414f3cf9a31d276b616f2b23c1c04f90efc617680d2f75e7e9f0aac1d2beb1a,,,False,True
A_ext_0110,train,train,G0111,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0110,A_ext_0110,e550493cbf904046680f3c736e9a8b3a618f558115a2b17866af762b1e1da961,dataset/images/A_ext_0110.jpg,1e20c05d6b67c1a88a46efcfb088f6c45e4c7436b2e6f56b39e6d2d64b5751be,f88e83f0e0b0701e,321a551959cdcf2d136961a962174a0a910e5e19d319d3f96901311fc461b2a2,,,False,True
A_ext_0111,val,val,G0112,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0111,A_ext_0111,2fda09c6ea2d10894abf498519651e1466bd742bc1ea29f2026788384d462e6b,dataset/images/A_ext_0111.jpg,3e3f9ab3ccf711b411662b9d7d72aa5a5ad39da2eaa8e23aa5cd8a49dea6bea2,c383115cb8f4f4c8,ef6e192d6911e730c7689cd1af2f11d198ccb78597b71f711a417a301d8077e2,,,False,True
A_ext_0112,test,test,G0113,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0112,A_ext_0112,f3253b940f1c4b15743d2a4e01add047e16ae0da0b9a223e5ac43a7215528d48,dataset/images/A_ext_0112.jpg,48b7bf35355c3dfd155720b2e687d793dd7293a4d6a7f7cccb58dff8d148e461,c49cfeece6e474c6,e5815e1282728dc8dcc5343108b52ae0ceed542864f4b83335220f3f5b1b540c,,,False,True
A_ext_0113,train,train,G0114,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0113,A_ext_0113,0240a9c79af212860a8e03a7a5fdbeb8ff9355068b2cab6507f6e33378e1483a,dataset/images/A_ext_0113.jpg,c4219527913fd84af64dcd6c8ef753ab5bf66328a47a047e64a50358a166eaad,2b0dc36132bc260a,7045cfa52410406b8dc4cb363e4998b07d383c4444aa486ed69a8ebc38ca6ba5,,,False,True
A_ext_0114,train,train,G0115,A,1,0,0,BeaverTails+ConceptualCaptions,BeaverTails+ConceptualCaptions,A_ext_0114,A_ext_0114,46cf6da865b60f4a4591005bb2ec187819d3edc50d1f7cd13babd21e926d69b0,dataset/images/A_ext_0114.jpg,77cbcc9800607c786dfaa6cc81249358a1c78cfa390010021a7938d47c9d6837,c933337d1f068ebc,cb99e4fbf9257b76a1cbfd6b0ddb22ae5123dfc90d52cea0a29e1f0f229937dd,,,False,True
